exp,out,measure,est,lo,hi,p,n,adj,q
sbp,dbp,beta,7.83996638486975,7.71070459031113,7.96922817942838,0.0,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0
glucose,dbp,beta,0.391429567976249,0.24820988629706,0.534649249655437,9.1345106352122e-08,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.8521442980551163e-07
hba1c,dbp,beta,0.0630694429858325,-0.0926696481865278,0.218808534158193,0.427418391188657,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.4769859232466571
homa_ir,dbp,beta,0.704358788954036,0.495207339890473,0.913510238017599,6.056767687656039e-11,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.403416828679248e-10
tg,dbp,beta,1.38395969305985,1.2182848842148,1.5496345019049,1.08470516503774e-57,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",6.575441637285576e-57
tchol,dbp,beta,1.65167069173881,1.52415961982385,1.77918176365377,1.5018084639068e-128,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.7690198695249997e-127
hdl,dbp,beta,0.243166509763003,0.112683402251741,0.373649617274265,0.0002641719144034,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00043991181207034274
ldl,dbp,beta,0.923544857142127,0.707521780271844,1.13956793401241,9.28168566074686e-17,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",2.555910625265867e-16
nonhdl,dbp,beta,1.62493894612752,1.49567153850331,1.75420635375173,7.734540756006509e-122,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",8.675494440335964e-121
alt,dbp,beta,0.801864665176307,0.605729618725915,0.997999711626699,1.60589515216077e-15,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",4.301112339095233e-15
ast,dbp,beta,0.617061316585626,0.451473025548136,0.782649607623116,3.5963471726410897e-13,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.015184869780724e-13
creatinine,dbp,beta,-0.0907763029303403,-0.272134644731846,0.0905820388711656,0.326658006703264,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.37548612911517487
egfr,dbp,beta,-0.0848890944781847,-0.282194531107171,0.112416342150801,0.399151301979369,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.4500576556585202
hemoglobin,dbp,beta,2.79329225484431,2.61994726469263,2.96663724499598,2.2482725027242703e-188,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",4.657891620349929e-187
platelet,dbp,beta,0.418704519709131,0.288357172925811,0.549051866492452,3.53554979143948e-10,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.956681383674025e-10
wbc,dbp,beta,0.248882286221426,0.114136337040247,0.383628235402605,0.0002994054210369,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0004946087677729651
fib4,dbp,beta,-0.394914610488973,-0.600224120527715,-0.18960510045023,0.000166571839556,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00028123970226089746
vitd,dbp,beta,-0.182969856029446,-0.433392948359093,0.0674532363002021,0.152399306052475,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.18591976304704433
fn_bmd,dbp,beta,-0.0778457822539648,-0.490862881411504,0.335171316903575,0.711976905814164,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.7500995101039442
ls_bmd,dbp,beta,-0.30111036969384,-0.662896898006723,0.0606761586190425,0.103490572298803,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.12916151510856988
insulin,dbp,beta,0.432631535111334,0.223197666007059,0.64206540421561,5.46776055250542e-05,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.538114247609753e-05
hsi,dbp,beta,1.36229871206615,1.12477425714334,1.59982316698896,9.96687594604407e-29,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.656597612704918e-28
dm,dbp,beta,-1.65879182646111,-2.05528432384626,-1.26229932907597,3.5724168753166897e-16,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.70088838463021e-16
prediabetes,dbp,beta,1.67447356194786,1.39657665943691,1.95237046445881,1.8074494964350501e-31,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.018563535219677e-31
dyslipidemia,dbp,beta,1.15317065319159,0.900951136801893,1.40539016958129,5.620862762349241e-19,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.6510991366967494e-18
low_hdl,dbp,beta,-0.0924950833026298,-0.353344798833054,0.168354632227794,0.487111551086851,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.5351237938015874
high_tg,dbp,beta,3.08093351555642,2.78315350775039,3.37871352336244,1.33666655284479e-85,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.1182279332825059e-84
high_ldl,dbp,beta,1.50191230612111,0.789554203997302,2.21427040824493,3.72253991096817e-05,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",6.552116724852521e-05
high_nonhdl,dbp,beta,3.07188794574135,2.59215326945567,3.55162262202703,3.21039375878874e-35,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.338107315793366e-34
atherogenic_dyslipidemia,dbp,beta,1.57049044687765,1.21596418304343,1.92501671071186,6.35561853939529e-18,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.813977998034863e-17
insulin_resistance,dbp,beta,1.16262150682851,0.7130990608691,1.61214395278792,4.60233750481897e-07,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.025296599093771e-07
ckd,dbp,beta,1.53392480926666,0.811664998572042,2.25618461996128,3.30957122429706e-05,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",5.857442136670476e-05
high_alt,dbp,beta,2.66590753903784,2.21362940732428,3.11818567075141,3.24456305412718e-30,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.2234851259781507e-29
high_ast,dbp,beta,1.72927002742383,1.10623953885962,2.35230051598804,5.76845984013368e-08,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.1825678438271723e-07
adv_fibrosis,dbp,beta,-3.05165339168233,-3.81371380044398,-2.28959298292069,5.93201419546441e-15,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.5603102312491153e-14
anemia,dbp,beta,-3.42259992842212,-3.84560528729101,-2.99959456955323,2.23884873464296e-54,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.2947824701826775e-53
leukocytosis,dbp,beta,-0.0075825941761224,-1.12698580152241,1.11182061317016,0.989408020803911,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9913783923958391
vitd_deficiency,dbp,beta,0.450230260598628,-0.0562381717582768,0.956698692955533,0.0817133908220659,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.10374713859960925
osteoporosis,dbp,beta,0.564681025205034,-0.42992681383457,1.55928886424464,0.266388753057243,37324,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.3111844737206003
current_smoking,dbp,beta,0.661545549632536,0.320023193652897,1.00306790561218,0.0001496945416644,37324,"Age, years, Male sex, Ever alcohol (past/current), Body mass index, kg/m2",0.00025396154900867866
age,glucose,beta,6.10614694822124,5.86289228856287,6.34940160787962,0.0,34799,unadjusted,0.0
men,glucose,beta,4.59085747221481,4.00994573046078,5.17176921396883,4.68861278789284e-52,34799,unadjusted,2.5721642116757917e-51
bmi,glucose,beta,4.10882039343616,3.77700636147662,4.4406344253957,1.2994348700485201e-118,34799,"Age, years, Male sex",1.4125338309601506e-117
smoking,glucose,beta,2.08097163482944,1.39806398059686,2.76387928906203,2.6200985738093803e-09,34799,"Age, years, Male sex",5.706856633863103e-09
alcohol,glucose,beta,0.293124773044155,-0.654468433867326,1.24071797995563,0.544363891099334,34799,"Age, years, Male sex",0.591926404585321
wc,glucose,beta,4.9932890544261,4.63186598249108,5.35471212636113,4.2458300795359603e-144,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.8413334141115825e-143
height,glucose,beta,0.737861843015509,0.268562970257835,1.20716071577318,0.0020780100946663,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0031917800058502872
weight,glucose,beta,4.45070446035273,4.07255849326508,4.82885042744038,3.08072861484302e-108,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.13593242239223e-107
whtr,glucose,beta,4.93190970127119,4.56268157039401,5.30113783214838,9.54086784057458e-136,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.208738724262722e-134
fat_kg,glucose,beta,2.93600449747001,2.29309004138745,3.57891895355257,7.88730063677323e-18,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.2474978028086825e-17
lean_kg,glucose,beta,3.95008835304661,2.8477862548334,5.05239045125982,7.48906275308931e-12,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.7846061580771686e-11
asmm_kg,glucose,beta,2.41464284182233,1.23440484006096,3.5948808435837,7.04723647614999e-05,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.00012208739237088177
asmi,glucose,beta,2.1890739772659,1.1603371173551,3.2178108371767,3.60747195308776e-05,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.365489087562671e-05
bodyfat_pct,glucose,beta,3.21171900462731,2.35721993404187,4.06621807521276,7.74512221307793e-13,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9196566104476053e-12
asm_pct,glucose,beta,-5.08763665714531,-6.06055964978072,-4.11471366450989,2.0615386628306001e-22,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.632616950426442e-22
obesity,glucose,beta,7.26628646811216,6.61665021152715,7.91592272469718,1.0879685766008e-98,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0272990152246697e-97
overweight,glucose,beta,6.25421607007743,5.70786623076236,6.80056590939251,6.281421139061249e-103,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.128300623760034e-102
abdominal_obesity,glucose,beta,8.25069873123521,7.53338679152689,8.96801067094352,8.356777780611311e-104,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.267576220031752e-103
central_obesity,glucose,beta,7.53752925176655,6.91821814275736,8.15684036077574,5.93626739750792e-115,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.297449931934607e-114
high_bodyfat,glucose,beta,3.43810522635699,1.81420016097004,5.06201029174395,3.94299056062795e-05,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.926290650639221e-05
sarcopenia,glucose,beta,-1.03315672289093,-3.51529263051995,1.44897918473808,0.415007736173595,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.46534773855568334
sbp,glucose,beta,1.50958697863787,1.12447308855582,1.89470086871993,2.1141253534778902e-14,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",5.4709401138494707e-14
dbp,glucose,beta,0.873206813534106,0.556747484449483,1.18966614261873,6.88389483104247e-08,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.4055117446337149e-07
tg,glucose,beta,3.46274961075473,2.68146201778008,4.24403720372938,6.1158939023404195e-18,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.7483910977307595e-17
tchol,glucose,beta,0.196675974337479,-0.201412504678258,0.594764453353216,0.332955593635988,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.38222607587547247
hdl,glucose,beta,-1.54163028634819,-1.83641472455591,-1.24684584814047,3.04975561849901e-24,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.0190929116084926e-23
ldl,glucose,beta,-1.01418150254547,-1.66932998134897,-0.359033023741965,0.0024402225320425,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0037318557350645614
nonhdl,glucose,beta,0.68930196733316,0.265655438563234,1.11294849610309,0.0014426259633345,34799,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0022521846821206156
